codigo_ponto;perfuracao__data;perfuracao__profundidade_final_m;perfuracao__metodo;boca_do_tubo__data;boca_do_tubo__diametro_pol;profundidade_util__data;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc
2900007602;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007602;data/raw/html_pocos/2900007602.html;;;2026-04-10T17:28:19.592250+00:00
2900007602;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007602;data/raw/html_pocos/2900007602.html;;;2026-04-10T17:28:19.592250+00:00
2900007853;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007853;data/raw/html_pocos/2900007853.html;;;2026-04-10T17:28:19.988286+00:00
2900007853;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007853;data/raw/html_pocos/2900007853.html;;;2026-04-10T17:28:19.988286+00:00
2900007854;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007854;data/raw/html_pocos/2900007854.html;;;2026-04-10T17:28:20.386556+00:00
2900007854;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007854;data/raw/html_pocos/2900007854.html;;;2026-04-10T17:28:20.386556+00:00
2900007855;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007855;data/raw/html_pocos/2900007855.html;;;2026-04-10T17:28:20.785783+00:00
2900007855;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007855;data/raw/html_pocos/2900007855.html;;;2026-04-10T17:28:20.785783+00:00
2900007856;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007856;data/raw/html_pocos/2900007856.html;;;2026-04-10T17:28:21.185596+00:00
2900007856;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007856;data/raw/html_pocos/2900007856.html;;;2026-04-10T17:28:21.185596+00:00
2900007857;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007857;data/raw/html_pocos/2900007857.html;;;2026-04-10T17:28:21.583651+00:00
2900007857;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007857;data/raw/html_pocos/2900007857.html;;;2026-04-10T17:28:21.583651+00:00
2900007858;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007858;data/raw/html_pocos/2900007858.html;;;2026-04-10T17:28:22.021325+00:00
2900007858;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007858;data/raw/html_pocos/2900007858.html;;;2026-04-10T17:28:22.021325+00:00
2900007859;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007859;data/raw/html_pocos/2900007859.html;;;2026-04-10T17:28:22.419261+00:00
2900007859;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007859;data/raw/html_pocos/2900007859.html;;;2026-04-10T17:28:22.419261+00:00
2900007860;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007860;data/raw/html_pocos/2900007860.html;;;2026-04-10T17:28:22.819200+00:00
2900007860;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007860;data/raw/html_pocos/2900007860.html;;;2026-04-10T17:28:22.819200+00:00
2900007861;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007861;data/raw/html_pocos/2900007861.html;;;2026-04-10T17:28:23.215584+00:00
2900007861;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007861;data/raw/html_pocos/2900007861.html;;;2026-04-10T17:28:23.215584+00:00
2900007862;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007862;data/raw/html_pocos/2900007862.html;;;2026-04-10T17:28:23.611200+00:00
2900007862;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007862;data/raw/html_pocos/2900007862.html;;;2026-04-10T17:28:23.611200+00:00
2900007863;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007863;data/raw/html_pocos/2900007863.html;;;2026-04-10T17:28:24.001946+00:00
2900007863;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007863;data/raw/html_pocos/2900007863.html;;;2026-04-10T17:28:24.001946+00:00
2900007864;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007864;data/raw/html_pocos/2900007864.html;;;2026-04-10T17:28:24.397784+00:00
2900007864;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007864;data/raw/html_pocos/2900007864.html;;;2026-04-10T17:28:24.397784+00:00
2900007865;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007865;data/raw/html_pocos/2900007865.html;;;2026-04-10T17:28:24.797283+00:00
2900007865;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007865;data/raw/html_pocos/2900007865.html;;;2026-04-10T17:28:24.797283+00:00
2900007866;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007866;data/raw/html_pocos/2900007866.html;;;2026-04-10T17:28:25.197950+00:00
2900007866;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007866;data/raw/html_pocos/2900007866.html;;;2026-04-10T17:28:25.197950+00:00
2900007867;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007867;data/raw/html_pocos/2900007867.html;;;2026-04-10T17:28:25.597611+00:00
2900007867;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007867;data/raw/html_pocos/2900007867.html;;;2026-04-10T17:28:25.597611+00:00
2900007868;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007868;data/raw/html_pocos/2900007868.html;;;2026-04-10T17:28:25.994784+00:00
2900007868;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007868;data/raw/html_pocos/2900007868.html;;;2026-04-10T17:28:25.994784+00:00
2900007869;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007869;data/raw/html_pocos/2900007869.html;;;2026-04-10T17:28:26.394581+00:00
2900007869;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007869;data/raw/html_pocos/2900007869.html;;;2026-04-10T17:28:26.394581+00:00
2900007870;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007870;data/raw/html_pocos/2900007870.html;;;2026-04-10T17:28:26.792151+00:00
2900007870;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007870;data/raw/html_pocos/2900007870.html;;;2026-04-10T17:28:26.792151+00:00
2900007871;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007871;data/raw/html_pocos/2900007871.html;;;2026-04-10T17:28:27.361895+00:00
2900007871;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007871;data/raw/html_pocos/2900007871.html;;;2026-04-10T17:28:27.361895+00:00
2900007872;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007872;data/raw/html_pocos/2900007872.html;;;2026-04-10T17:28:27.761114+00:00
2900007872;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900007872;data/raw/html_pocos/2900007872.html;;;2026-04-10T17:28:27.761114+00:00
2900021976;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900021976;data/raw/html_pocos/2900021976.html;;;2026-04-10T17:28:28.159289+00:00
2900021976;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900021976;data/raw/html_pocos/2900021976.html;;;2026-04-10T17:28:28.159289+00:00
2900022425;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022425;data/raw/html_pocos/2900022425.html;;;2026-04-10T17:28:28.560699+00:00
2900022425;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022425;data/raw/html_pocos/2900022425.html;;;2026-04-10T17:28:28.560699+00:00
2900022426;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022426;data/raw/html_pocos/2900022426.html;;;2026-04-10T17:28:28.963977+00:00
2900022426;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022426;data/raw/html_pocos/2900022426.html;;;2026-04-10T17:28:28.963977+00:00
2900022427;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022427;data/raw/html_pocos/2900022427.html;;;2026-04-10T17:28:29.370939+00:00
2900022427;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022427;data/raw/html_pocos/2900022427.html;;;2026-04-10T17:28:29.370939+00:00
2900022428;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022428;data/raw/html_pocos/2900022428.html;;;2026-04-10T17:28:29.773262+00:00
2900022428;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022428;data/raw/html_pocos/2900022428.html;;;2026-04-10T17:28:29.773262+00:00
2900022429;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022429;data/raw/html_pocos/2900022429.html;;;2026-04-10T17:28:30.173821+00:00
2900022429;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022429;data/raw/html_pocos/2900022429.html;;;2026-04-10T17:28:30.173821+00:00
2900022430;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022430;data/raw/html_pocos/2900022430.html;;;2026-04-10T17:28:30.573062+00:00
2900022430;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022430;data/raw/html_pocos/2900022430.html;;;2026-04-10T17:28:30.573062+00:00
2900022431;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022431;data/raw/html_pocos/2900022431.html;;;2026-04-10T17:28:31.016135+00:00
2900022431;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022431;data/raw/html_pocos/2900022431.html;;;2026-04-10T17:28:31.016135+00:00
2900023684;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023684;data/raw/html_pocos/2900023684.html;;;2026-04-10T17:28:31.417174+00:00
2900023684;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023684;data/raw/html_pocos/2900023684.html;;;2026-04-10T17:28:31.417174+00:00
2900023685;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023685;data/raw/html_pocos/2900023685.html;;;2026-04-10T17:28:31.817443+00:00
2900023685;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023685;data/raw/html_pocos/2900023685.html;;;2026-04-10T17:28:31.817443+00:00
2900024322;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024322;data/raw/html_pocos/2900024322.html;;;2026-04-10T17:28:32.219774+00:00
2900024322;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024322;data/raw/html_pocos/2900024322.html;;;2026-04-10T17:28:32.219774+00:00
2900024323;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024323;data/raw/html_pocos/2900024323.html;;;2026-04-10T17:28:32.617100+00:00
2900024323;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024323;data/raw/html_pocos/2900024323.html;;;2026-04-10T17:28:32.617100+00:00
2900024324;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024324;data/raw/html_pocos/2900024324.html;;;2026-04-10T17:28:33.019105+00:00
2900024324;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024324;data/raw/html_pocos/2900024324.html;;;2026-04-10T17:28:33.019105+00:00
2900024325;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024325;data/raw/html_pocos/2900024325.html;;;2026-04-10T17:28:33.421454+00:00
2900024325;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024325;data/raw/html_pocos/2900024325.html;;;2026-04-10T17:28:33.421454+00:00
2900024326;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024326;data/raw/html_pocos/2900024326.html;;;2026-04-10T17:28:33.822775+00:00
2900024326;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024326;data/raw/html_pocos/2900024326.html;;;2026-04-10T17:28:33.822775+00:00
2900024331;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024331;data/raw/html_pocos/2900024331.html;;;2026-04-10T17:28:34.222866+00:00
2900024331;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024331;data/raw/html_pocos/2900024331.html;;;2026-04-10T17:28:34.222866+00:00
2900026335;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026335;data/raw/html_pocos/2900026335.html;;;2026-04-10T17:28:34.626795+00:00
2900026335;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026335;data/raw/html_pocos/2900026335.html;;;2026-04-10T17:28:34.626795+00:00
2900027067;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027067;data/raw/html_pocos/2900027067.html;;;2026-04-10T17:28:35.025781+00:00
2900027067;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027067;data/raw/html_pocos/2900027067.html;;;2026-04-10T17:28:35.025781+00:00
2900027068;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027068;data/raw/html_pocos/2900027068.html;;;2026-04-10T17:28:35.427682+00:00
2900027068;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027068;data/raw/html_pocos/2900027068.html;;;2026-04-10T17:28:35.427682+00:00
2900027069;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027069;data/raw/html_pocos/2900027069.html;;;2026-04-10T17:28:35.826407+00:00
2900027069;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027069;data/raw/html_pocos/2900027069.html;;;2026-04-10T17:28:35.826407+00:00
2900027070;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027070;data/raw/html_pocos/2900027070.html;;;2026-04-10T17:28:36.223634+00:00
2900027070;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027070;data/raw/html_pocos/2900027070.html;;;2026-04-10T17:28:36.223634+00:00
2900027071;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027071;data/raw/html_pocos/2900027071.html;;;2026-04-10T17:28:36.616817+00:00
2900027071;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027071;data/raw/html_pocos/2900027071.html;;;2026-04-10T17:28:36.616817+00:00
2900027831;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027831;data/raw/html_pocos/2900027831.html;;;2026-04-10T17:28:37.021307+00:00
2900027831;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027831;data/raw/html_pocos/2900027831.html;;;2026-04-10T17:28:37.021307+00:00
2900027832;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027832;data/raw/html_pocos/2900027832.html;;;2026-04-10T17:28:37.424557+00:00
2900027832;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027832;data/raw/html_pocos/2900027832.html;;;2026-04-10T17:28:37.424557+00:00
2900027833;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027833;data/raw/html_pocos/2900027833.html;;;2026-04-10T17:28:37.818191+00:00
2900027833;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027833;data/raw/html_pocos/2900027833.html;;;2026-04-10T17:28:37.818191+00:00
2900027834;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027834;data/raw/html_pocos/2900027834.html;;;2026-04-10T17:28:38.208047+00:00
2900027834;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027834;data/raw/html_pocos/2900027834.html;;;2026-04-10T17:28:38.208047+00:00
2900027835;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027835;data/raw/html_pocos/2900027835.html;;;2026-04-10T17:28:38.604935+00:00
2900027835;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027835;data/raw/html_pocos/2900027835.html;;;2026-04-10T17:28:38.604935+00:00
